Province_State,Country_Region,Lat,Long,Date,Population,Confirmed,Deaths,Combined_Key,ConfirmedNew,DeathsNew,ConfirmedNewMean,DeathsNewMean
Guam,US,13.450125700000001,144.75755102972062,2020-06-25,283785111,2082665,109795,"Guam, US",33734.0,-1397.0,26167.285714285714,235.57142857142858
Guam,US,13.450125700000001,144.75755102972062,2020-06-26,283785111,2120162,110329,"Guam, US",37497.0,534.0,28043.428571428572,231.42857142857142
Guam,US,13.450125700000001,144.75755102972062,2020-06-27,283785111,2153953,110724,"Guam, US",33791.0,395.0,29173.428571428572,218.14285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-06-28,283785111,2186242,110965,"Guam, US",32289.0,241.0,30954.285714285714,214.85714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-06-29,283785111,2220222,111301,"Guam, US",33980.0,336.0,32526.714285714286,213.28571428571428
Guam,US,13.450125700000001,144.75755102972062,2020-06-30,283785111,2254084,111841,"Guam, US",33862.0,540.0,33384.71428571428,184.71428571428572
Guam,US,13.450125700000001,144.75755102972062,2020-07-01,283785111,2295456,112410,"Guam, US",41372.0,569.0,35217.857142857145,174.0
Guam,US,13.450125700000001,144.75755102972062,2020-07-02,283785111,2343227,113026,"Guam, US",47771.0,616.0,37223.142857142855,461.57142857142856
Guam,US,13.450125700000001,144.75755102972062,2020-07-03,283785111,2384677,113573,"Guam, US",41450.0,547.0,37787.857142857145,463.42857142857144
Guam,US,13.450125700000001,144.75755102972062,2020-07-04,283785111,2424000,113801,"Guam, US",39323.0,228.0,38578.142857142855,439.57142857142856
Guam,US,13.450125700000001,144.75755102972062,2020-07-05,283785111,2460556,114047,"Guam, US",36556.0,246.0,39187.71428571428,440.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-07-06,283785111,2494916,114319,"Guam, US",34360.0,272.0,39242.0,431.14285714285717
Guam,US,13.450125700000001,144.75755102972062,2020-07-07,283785111,2543804,115554,"Guam, US",48888.0,1235.0,41388.57142857143,530.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-07-08,283785111,2593833,116226,"Guam, US",50029.0,672.0,42625.28571428572,545.1428571428571
Guam,US,13.450125700000001,144.75755102972062,2020-07-09,283785111,2645238,117064,"Guam, US",51405.0,838.0,43144.42857142857,576.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-07-10,283785111,2701311,117713,"Guam, US",56073.0,649.0,45233.42857142857,591.4285714285714
Guam,US,13.450125700000001,144.75755102972062,2020-07-11,283785111,2750686,118272,"Guam, US",49375.0,559.0,46669.42857142857,638.7142857142857
Guam,US,13.450125700000001,144.75755102972062,2020-07-12,283785111,2800990,118648,"Guam, US",50304.0,376.0,48633.42857142857,657.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-07-13,283785111,2851201,118997,"Guam, US",50211.0,349.0,50897.857142857145,668.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-07-14,283785111,2905264,119698,"Guam, US",54063.0,701.0,51637.142857142855,592.0
Guam,US,13.450125700000001,144.75755102972062,2020-07-15,283785111,2961571,120456,"Guam, US",56307.0,758.0,52534.0,604.2857142857143
Guam,US,13.450125700000001,144.75755102972062,2020-07-16,283785111,3026727,121235,"Guam, US",65156.0,779.0,54498.42857142857,595.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-07-17,283785111,3087013,121968,"Guam, US",60286.0,733.0,55100.28571428572,607.8571428571429
Guam,US,13.450125700000001,144.75755102972062,2020-07-18,283785111,3139268,122637,"Guam, US",52255.0,669.0,55511.71428571428,623.5714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-07-19,283785111,3192098,123027,"Guam, US",52830.0,390.0,55872.57142857143,625.5714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-07-20,283785111,3242758,123481,"Guam, US",50660.0,454.0,55936.71428571428,640.5714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-07-21,283785111,3294973,124382,"Guam, US",52215.0,901.0,55672.71428571428,669.1428571428571
Guam,US,13.450125700000001,144.75755102972062,2020-07-22,283785111,3356233,125381,"Guam, US",61260.0,999.0,56380.28571428572,703.5714285714286
Guam,US,13.450125700000001,144.75755102972062,2020-07-23,283785111,3414850,126259,"Guam, US",58617.0,878.0,55446.142857142855,717.7142857142857
